quote_unixtime,quote_readtime,quote_date,quote_time_hours,underlying_last,expire_date,expire_unix,dte,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,strike,p_bid,p_ask,p_size,p_last,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,strike_distance,strike_distance_pct
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.11902,0.00216,1.11859,-1.16903,0.09598,0.16387,59,4,51 x 287,5.2,5.4,3965,116.2,119.4,30 x 30,0,-0.86014,0.00216,1.24025,-1.33235,-0.5301,0.17763,NA,111.6,0.029
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.10828,0.00201,1.04419,-1.08177,0.0871,0.16286,31,4.1,80 x 333,4.6,4.8,3970,118.1,121.2,30 x 30,102.2,-0.90388,0.00188,0.94483,-0.84542,-0.46449,0.15418,1,116.6,0.03
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.09658,0.00192,0.96725,-0.98841,0.07859,0.16152,140,3.1,141 x 122,4,4.2,3975,125,128.4,30 x 32,0,-0.87893,0.00196,1.12226,-1.20129,-0.51134,0.17918,NA,121.6,0.032
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.08757,0.00178,0.8948,-0.90603,0.07079,0.16074,48,3.4,259 x 180,3.5,3.7,3980,129.5,132.8,30 x 30,0,-0.88745,0.0018,1.06093,-1.12747,-0.49815,0.17926,NA,126.6,0.033
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.07912,0.00162,0.83071,-0.83589,0.06347,0.16127,85,3.1,182 x 439,3.1,3.3,3985,133.7,136.9,30 x 30,0,-0.90052,0.00161,0.96981,-1.00173,-0.47461,0.17658,NA,131.6,0.034
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.07162,0.00151,0.76732,-0.76608,0.05762,0.16051,106,2.55,126 x 262,2.75,2.9,3990,138.7,142.1,30 x 35,151.33,-0.90112,0.00156,0.96629,-1.0333,-0.47402,0.18226,2,136.6,0.035
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.06676,0.00138,0.73416,-0.74103,0.05437,0.16352,56,2.4,256 x 128,2.6,2.75,3995,143.3,146.8,30 x 50,149.26,-0.90724,0.00145,0.91989,-0.98634,-0.45978,0.18275,5,141.6,0.037
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.05694,0.00129,0.64388,-0.63002,0.04591,0.16016,230,2,175 x 142,2.1,2.2,4000,149.9,153.6,64 x 52,180.62,-0.88857,0.0016,1.05212,-1.29078,-0.49853,0.2054,1,146.6,0.038
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.0509,0.00121,0.59146,-0.57575,0.04103,0.16011,4,1.45,163 x 52,1.85,1.95,4005,152.5,156.2,30 x 40,0,-0.91825,0.00124,0.82871,-0.88973,-0.42609,0.18457,NA,151.6,0.039
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.04816,0.00107,0.56417,-0.5552,0.03863,0.16233,55,1.76,155 x 54,1.75,1.85,4010,157.5,161,30 x 52,160.28,-0.92023,0.00116,0.80987,-0.88563,-0.4174,0.18841,1,156.6,0.041
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.04039,9.9e-4,0.49566,-0.47679,0.0327,0.16027,15,1.35,279 x 178,1.4,1.55,4015,161.8,165,30 x 30,0,-0.93197,9.5e-4,0.70927,-0.74325,-0.36408,0.18126,NA,161.6,0.042
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.03648,8.7e-4,0.44794,-0.42674,0.02879,0.16016,271,1,385 x 428,1.2,1.35,4020,167.1,170.6,30 x 46,0,-0.92684,9.8e-4,0.75308,-0.84075,-0.38946,0.19267,NA,166.6,0.043
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.03445,8.1e-4,0.43044,-0.41527,0.02795,0.16274,343,0.84,345 x 572,1.15,1.3,4025,171.9,175.5,30 x 65,84.94,-0.92939,9.4e-4,0.73102,-0.82736,-0.37703,0.19527,1,171.6,0.045
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.02895,7.1e-4,0.37475,-0.35366,0.02381,0.16113,12,0.65,234 x 236,0.95,1.05,4030,176.7,180.7,30 x 65,0,-0.93009,9.5e-4,0.72572,-0.84312,-0.37344,0.19981,NA,176.6,0.046
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.02532,6.4e-4,0.34024,-0.3189,0.02086,0.16116,32,1.64,279 x 566,0.8,0.95,4035,181.6,185.2,30 x 50,0,-0.93419,7.6e-4,0.69073,-0.80361,-0.3506,0.19964,NA,181.6,0.047
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.02283,6.5e-4,0.30414,-0.282,0.01794,0.16019,15,1.68,301 x 53,0.7,0.8,4040,186.7,189.9,30 x 30,197.04,-0.93584,7.8e-4,0.67699,-0.80105,-0.34065,0.20308,2,186.6,0.048
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.01998,4.9e-4,0.27281,-0.2505,0.01571,0.16085,79,1.5,384 x 188,0.6,0.7,4045,191.1,195,30 x 100,0,-0.93813,6.9e-4,0.64927,-0.7737,-0.31787,0.20338,NA,191.6,0.05
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.01874,4.7e-4,0.25509,-0.23552,0.01479,0.16218,9,1.3,281 x 322,0.55,0.65,4050,196.5,199.8,30 x 30,0,-0.93722,7e-4,0.65708,-0.8062,-0.32339,0.20964,NA,196.6,0.051
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.01664,4.2e-4,0.23062,-0.2114,0.01349,0.16283,7,0.63,456 x 710,0.45,0.6,4055,201.2,205.2,30 x 51,0,-0.9368,6.1e-4,0.65937,-0.83164,-0.3248,0.21492,NA,201.6,0.052
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.01402,4e-4,0.20531,-0.18613,0.01145,0.1621,3,1,398 x 327,0.4,0.5,4060,206.2,209.8,30 x 52,216.22,-0.93932,6.3e-4,0.63888,-0.81339,-0.30567,0.21665,2,206.6,0.054
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.01235,3.7e-4,0.18621,-0.16925,0.01052,0.16321,1,1.5,439 x 347,0.35,0.45,4065,210.7,214,30 x 30,0,-0.94485,4e-4,0.58104,-0.72961,-0.24229,0.2103,NA,211.6,0.055
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.01074,3.4e-4,0.16742,-0.15161,0.00868,0.16367,5,7.82,289 x 233,0.3,0.4,4070,216.1,219.7,30 x 52,0,-0.9404,5.5e-4,0.62781,-0.83159,-0.29338,0.22444,NA,216.6,0.056
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.0104,3.3e-4,0.15725,-0.14277,0.00849,0.16492,4,0.75,746 x 1015,0.25,0.4,4075,220.2,225.6,150 x 180,0,-0.93988,4.6e-4,0.62639,-0.84788,-0.29108,0.22815,NA,221.6,0.058
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.00936,3e-4,0.14675,-0.13283,0.00769,0.16669,16,0.4,397 x 555,0.25,0.35,4080,226.5,231.5,100 x 63,0,-0.93126,6.9e-4,0.7138,-1.05044,-0.36255,0.2494,NA,226.6,0.059
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.00795,2.5e-4,0.12533,-0.11459,0.00686,0.1692,1,0.25,346 x 946,0.2,0.3,4090,237.5,242.5,91 x 100,0,-0.92307,6.8e-4,0.78009,-1.25935,-0.40278,0.2718,NA,236.6,0.061
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.00641,1.9e-4,0.10461,-0.09439,0.00515,0.17038,564,0.1,608 x 748,0.15,0.25,4100,244.9,249.8,100 x 100,221.4,-0.94361,2.9e-4,0.58703,-0.73964,-0.23512,0.24145,6,246.6,0.064
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.00506,1.7e-4,0.0828,-0.07391,0.00411,0.17047,13,5,872 x 243,0.1,0.2,4110,254.6,259.8,100 x 100,0,-0.94481,2.7e-4,0.57992,-0.59,-0.21908,0.24879,NA,256.6,0.067
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.00439,9e-5,0.06915,-0.06354,0.00337,0.17583,5,0.36,331 x 226,0.1,0.15,4125,270,275.2,150 x 150,0,-0.9412,3.4e-4,0.60532,-0.98431,-0.25248,0.26881,NA,271.6,0.07
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-11,1673470800,7,0.00361,4e-5,0.05528,-0.05253,0.00233,0.18578,311,0.11,595 x 299,0.05,0.15,4150,294.9,300.1,150 x 150,268.13,-0.94149,2.6e-4,0.60397,-0.88992,-0.24047,0.28965,1,296.6,0.077
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,15.7962,0,0,NA,NA,0,150 x 150,749.4,755.2,3100,0.1,0.2,961 x 929,0.3,-0.00135,5e-5,0.03416,-0.07486,-0.00194,0.48913,66,753.4,0.196
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,16.36383,0,0,NA,NA,0,100 x 100,699.6,704.5,3150,0.1,0.2,1136 x 534,0.4,-0.00216,6e-5,0.03575,-0.07468,-0.00168,0.45645,80,703.4,0.183
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,16.93144,0,0,NA,NA,0,30 x 30,650.4,653.9,3200,0.15,0.25,410 x 830,0.15,-0.00264,3e-5,0.04753,-0.09554,-0.00247,0.43574,40,653.4,0.17
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,17.49896,0,0,NA,NA,0,60 x 30,601.4,605.1,3250,0.2,0.3,275 x 929,0.2,-0.00333,4e-5,0.05983,-0.11505,-0.00283,0.41163,30,603.4,0.157
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.99979,0,0,-1.80672,0.78781,8.2e-4,NA,0,59 x 30,551.6,555.4,3300,0.2,0.3,834 x 499,0.25,-0.00318,2e-5,0.0637,-0.11363,-0.00289,0.37826,11,553.4,0.144
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,18.63285,0,0,2.3e-4,NA,0,30 x 30,502.4,505.7,3350,0.25,0.35,832 x 390,0.3,-0.00491,1.1e-4,0.07894,-0.13213,-0.00469,0.35207,11,503.4,0.131
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.98858,1e-4,0.1762,-0.5367,0.80119,0.3608,NA,0,39 x 30,454.1,458.2,3400,0.3,0.45,955 x 754,0.36,-0.00584,8e-5,0.10131,-0.159,-0.00575,0.32665,1345,453.4,0.118
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,19.48436,0,0,8.2e-4,NA,0,30 x 30,427.6,430.9,3425,0.35,0.5,876 x 642,0.45,-0.00688,8e-5,0.11505,-0.17548,-0.00618,0.31385,1,428.4,0.111
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,19.76808,0,0,6.2e-4,NA,0,30 x 30,402.7,406.1,3450,0.45,0.55,300 x 384,0.7,-0.00839,9e-5,0.13472,-0.19966,-0.00775,0.30241,11,403.4,0.105
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,20.05164,0,0,5e-4,NA,0,30 x 30,377.9,381.1,3475,0.55,0.65,234 x 500,0.85,-0.00956,1.7e-4,0.16023,-0.23107,-0.00908,0.29176,2,378.4,0.098
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.99903,0,0,-2.03391,0.83573,0.00103,1,295.79,87 x 30,351.9,355.9,3500,0.65,0.8,422 x 379,1,-0.01219,2e-4,0.19157,-0.26899,-0.01144,0.28169,1357,353.4,0.092
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,20.61892,0,0,2.5e-4,NA,0,61 x 30,327.4,331.1,3525,0.85,1,479 x 511,1.15,-0.01557,2e-4,0.23681,-0.32609,-0.01513,0.27201,33,328.4,0.085
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,20.90238,0,0,0.00102,93,0,89 x 30,302.7,306.4,3550,1.15,1.25,115 x 215,1.54,-0.02023,3e-4,0.29625,-0.39932,-0.01861,0.26427,9,303.4,0.079
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,21.0161,0,0,NA,NA,0,30 x 30,290.7,294.3,3560,1.25,1.4,417 x 212,2.08,-0.02298,3.8e-4,0.32253,-0.43034,-0.02112,0.2603,8,293.4,0.076
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,21.12911,0,0,6.3e-4,NA,0,30 x 30,283.2,286.5,3570,1.45,1.55,207 x 211,1.77,-0.0259,3.4e-4,0.35564,-0.47377,-0.02326,0.25762,5,283.4,0.074
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.9993,0,0,-2.11901,0.8539,3.5e-4,NA,0,40 x 30,278.2,282,3575,1.5,1.65,519 x 209,7.42,-0.02651,4.1e-4,0.37053,-0.49099,-0.02539,0.2558,30,278.4,0.072
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.99947,0,0,-2.1247,0.85509,2.5e-4,NA,0,30 x 30,273.4,276.7,3580,1.65,1.8,284 x 222,2.02,-0.02942,4e-4,0.39679,-0.5266,-0.02698,0.25553,5,273.4,0.071
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,1,0,21.35584,0,0,1.8e-4,NA,0,30 x 30,263.6,267.1,3590,1.9,2.05,214 x 203,6.9,-0.03285,4.8e-4,0.4393,-0.58345,-0.03075,0.25386,10,263.4,0.068
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.95412,5.8e-4,0.56773,-1.04515,0.81727,0.26462,24,275.92,30 x 30,256.9,260.1,3600,2.15,2.35,336 x 275,3.2,-0.03669,5.5e-4,0.48533,-0.64237,-0.03452,0.25173,53,253.4,0.066
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.9859,3.1e-4,0.20817,-0.44762,0.84875,0.19382,NA,0,30 x 30,244.4,247.8,3610,2.5,2.7,340 x 216,2.91,-0.04233,6.4e-4,0.53992,-0.71429,-0.03963,0.2496,4,243.4,0.063
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.98007,4.2e-4,0.28188,-0.53178,0.84617,0.19906,NA,0,65 x 30,234.6,238.2,3620,2.95,3.1,115 x 213,3.02,-0.04888,6.9e-4,0.60163,-0.79772,-0.04533,0.24839,2,233.4,0.061
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.97574,4.1e-4,0.33554,-0.59716,0.8434,0.20276,1,213.16,50 x 30,229.9,233.4,3625,3.1,3.3,455 x 109,3.5,-0.05145,7.3e-4,0.6286,-0.82893,-0.04725,0.24743,20,228.4,0.059
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.97209,5.1e-4,0.37653,-0.64682,0.84138,0.20457,NA,0,72 x 30,225.1,228.6,3630,3.4,3.6,142 x 258,5,-0.05474,7.4e-4,0.66679,-0.88468,-0.05119,0.24763,3,223.4,0.058
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.96754,5.5e-4,0.43224,-0.7179,0.83799,0.20764,1,202.8,67 x 30,220.4,223.9,3635,3.7,3.9,87 x 271,4.26,-0.05912,7.6e-4,0.70519,-0.93778,-0.05537,0.24708,1,218.4,0.057
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.96259,5.9e-4,0.48419,-0.78516,0.83408,0.21087,1,185.2,66 x 30,215.7,219.2,3640,3.9,4.2,374 x 317,4,-0.06268,8.2e-4,0.73826,-0.97968,-0.05841,0.246,1,213.4,0.055
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.95872,7.2e-4,0.52022,-0.82596,0.83302,0.21013,1,181.02,39 x 30,210.8,214.5,3645,4.3,4.5,188 x 170,4.58,-0.06714,8.5e-4,0.77882,-1.03785,-0.06304,0.24594,2,208.4,0.054
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.94783,7.9e-4,0.63147,-0.99051,0.82314,0.21981,1,176.7,30 x 81,206.6,210.3,3650,4.6,4.8,288 x 71,6.6,-0.07184,8.9e-4,0.81533,-1.08405,-0.06701,0.24518,24,203.4,0.053
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.94597,8.2e-4,0.65086,-1.00656,0.8224,0.21661,NA,0,30 x 30,201.9,205.2,3655,5,5.2,215 x 103,5.61,-0.07671,9.8e-4,0.85911,-1.14609,-0.07147,0.24502,12,198.4,0.051
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.95253,7.9e-4,0.5906,-0.88962,0.82949,0.20364,NA,0,30 x 30,196.5,199.5,3660,5.4,5.6,103 x 84,6.02,-0.08169,9.9e-4,0.90213,-1.20581,-0.07587,0.2451,8,193.4,0.05
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.93459,9.2e-4,0.76247,-1.15639,0.81431,0.22008,NA,0,30 x 30,192.8,196,3665,5.8,6.1,206 x 158,6.41,-0.0874,0.0011,0.94742,-1.26968,-0.08146,0.24491,3,188.4,0.049
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.92711,0.00101,0.82155,-1.23921,0.80837,0.2216,1,160.32,30 x 30,188.3,191.5,3670,6.3,6.5,125 x 65,6.3,-0.09269,0.0011,0.99177,-1.33157,-0.08647,0.2452,1,183.4,0.048
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.92228,0.00111,0.86917,-1.30081,0.80452,0.22131,NA,0,30 x 30,183.8,186.8,3675,6.8,7.1,164 x 161,7.06,-0.09871,0.00115,1.04169,-1.40443,-0.0928,0.24544,1,178.4,0.046
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.91671,0.00114,0.91661,-1.35898,0.80088,0.22071,6,154.44,64 x 30,178.9,182.5,3680,7.4,7.6,95 x 60,8.3,-0.10553,0.00128,1.09096,-1.47446,-0.09872,0.24504,2,173.4,0.045
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.90772,0.00119,0.98483,-1.46091,0.79414,0.22376,NA,0,30 x 30,174.9,177.9,3685,7.9,8.2,187 x 77,8.57,-0.11213,0.00127,1.13828,-1.53997,-0.1049,0.24497,2,168.4,0.044
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.90013,0.00127,1.04734,-1.54913,0.78728,0.22424,10,169.92,30 x 30,170.5,173.6,3690,8.5,8.8,122 x 55,8.5,-0.11922,0.00134,1.18644,-1.60943,-0.11082,0.24488,29,163.4,0.042
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.89247,0.00141,1.1032,-1.6255,0.78175,0.22556,1,147.86,30 x 30,166.2,169.1,3695,9.2,9.4,42 x 51,19.88,-0.12638,0.00142,1.23699,-1.68076,-0.11792,0.24501,4,158.4,0.041
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.88575,0.00143,1.15353,-1.69008,0.77632,0.22486,1,151.47,60 x 30,161.5,164.9,3700,9.9,10.2,113 x 94,10.9,-0.13374,0.00153,1.29092,-1.76118,-0.12481,0.24495,13,153.4,0.04
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.87752,0.00153,1.20855,-1.76425,0.76982,0.2251,NA,0,69 x 30,157.1,160.6,3705,10.6,10.9,123 x 28,14.26,-0.14168,0.00156,1.33995,-1.83046,-0.13234,0.24483,2,148.4,0.039
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.86767,0.00155,1.27874,-1.87224,0.76185,0.22754,3,138.66,100 x 30,153.2,156.4,3710,11.4,11.7,75 x 36,11.67,-0.15003,0.00161,1.39202,-1.90671,-0.1395,0.24473,2,143.4,0.037
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.85769,0.00161,1.33858,-1.95977,0.75383,0.22781,10,130.98,82 x 30,149.1,152.2,3715,12.1,12.4,24 x 52,16.3,-0.1578,0.00165,1.43876,-1.96818,-0.14741,0.24479,6,138.4,0.036
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.85583,0.00168,1.35249,-1.9304,0.75389,0.22182,NA,0,30 x 30,143.9,147.2,3720,13.1,13.4,23 x 24,13.08,-0.16693,0.00171,1.49472,-2.05742,-0.15577,0.24493,1,133.4,0.035
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.84088,0.00179,1.44672,-2.10307,0.73998,0.22779,2,0,86 x 30,140.5,143.9,3725,14,14.4,47 x 78,12.85,-0.17685,0.00181,1.54665,-2.13479,-0.16513,0.24606,14,128.4,0.033
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.8355,0.0019,1.47607,-2.10796,0.73689,0.2239,NA,0,35 x 30,135.8,139.1,3730,14.9,15.3,22 x 45,15.64,-0.18549,0.00178,1.59564,-2.20129,-0.17323,0.24476,15,123.4,0.032
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.81955,0.00188,1.56611,-2.28237,0.72243,0.22956,NA,0,100 x 30,132.8,135.8,3735,15.8,16.3,44 x 44,35.55,-0.19505,0.00189,1.64396,-2.26912,-0.18127,0.245,4,118.4,0.031
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.8142,0.00199,1.5962,-2.28203,0.71861,0.22482,10,131.72,51 x 30,127.9,131.2,3740,16.9,17.3,21 x 21,16.43,-0.20428,0.002,1.69335,-2.34061,-0.19093,0.24511,7,113.4,0.029
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.79809,0.00208,1.67878,-2.44599,0.70504,0.23062,1,111.05,100 x 30,125,128,3745,18.1,18.5,19 x 39,23.51,-0.21573,0.00196,1.74482,-2.41991,-0.20053,0.24575,3,108.4,0.028
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.78683,0.00207,1.73281,-2.52779,0.69541,0.23173,1,114.98,96 x 30,121.3,124.1,3750,19.3,19.6,19 x 19,24.05,-0.22602,0.00208,1.79157,-2.4884,-0.21048,0.24519,13,103.4,0.027
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.7757,0.00222,1.78358,-2.59709,0.68599,0.23128,5,118.6,95 x 30,117.4,120.3,3755,20.5,20.9,17 x 35,18.05,-0.23669,0.00209,1.83907,-2.55933,-0.22032,0.24557,1,98.4,0.026
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.76835,0.00224,1.81597,-2.59592,0.68044,0.22717,10,98.67,52 x 30,112.8,115.7,3760,21.8,22.2,16 x 34,26.65,-0.24759,0.0022,1.8852,-2.62816,-0.23067,0.24549,9,93.4,0.024
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.75405,0.00226,1.87586,-2.70497,0.66835,0.23002,5,120.2,64 x 30,109.7,112.3,3765,23.1,23.5,15 x 38,35.29,-0.25919,0.00224,1.92964,-2.68969,-0.24099,0.2455,4,88.4,0.023
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.74004,0.00234,1.93255,-2.81702,0.6551,0.23242,1,105.86,39 x 30,106.6,109.2,3770,24.5,24.8,15 x 15,23.88,-0.27054,0.00222,1.97141,-2.74862,-0.2515,0.24539,8,83.4,0.022
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.72827,0.0024,1.97647,-2.87562,0.64586,0.23247,1,86.99,100 x 30,102.8,105.7,3775,25.9,26.3,14 x 20,23.25,-0.28233,0.0023,2.01273,-2.8088,-0.26146,0.24511,11,78.4,0.02
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.71801,0.00252,2.00947,-2.87711,0.6374,0.22835,1,90.55,41 x 30,98.6,101.3,3780,27.4,27.8,13 x 15,31.8,-0.29404,0.00238,2.0521,-2.86563,-0.27284,0.24563,6,73.4,0.019
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.7046,0.00253,2.05453,-2.9491,0.62647,0.22989,9,103.76,5 x 5,96.4,96.9,3785,28.9,29.3,41 x 13,31.84,-0.30591,0.00242,2.08945,-2.91477,-0.2834,0.24547,6,68.4,0.018
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.68281,0.00246,2.12227,-3.21123,0.6059,0.24412,1,88.22,5 x 5,95.9,96.4,3790,29.9,30.5,16 x 16,26.93,-0.31664,0.00246,2.12032,-2.92837,-0.29347,0.24312,1,63.4,0.016
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-01-12,1673557200,8,0.67815,0.00265,2.13358,-3.06013,0.60306,0.23057,1,77.56,6 x 6,89.7,90.2,3795,32.2,32.6,12 x 12,31.14,-0.33101,0.00253,2.15887,-3.01285,-0.30625,0.2452,1,58.4,0.015
