[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.53515,0.001,10.7594,-0.86009,8.26203,0.14981,1.0,222.12,20 x 20,170.3,171.7,4495.0,149.4,150.5,8 x 8,101.76,-0.50067,0.0012,10.40339,-0.34185,-5.87426,0.1413,6.0,56.9,0.013
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.5303,0.00099,10.77055,-0.85551,8.19372,0.14874,4.0,171.5,7 x 20,167.3,168.2,4500.0,151.6,152.2,20 x 21,153.3,-0.50735,0.00127,10.38743,-0.33785,-5.88855,0.14069,66.0,61.9,0.014
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.52532,0.00094,10.7808,-0.85125,8.12377,0.14899,1.0,201.74,7 x 7,164.2,165.4,4505.0,153.0,154.1,7 x 7,142.11,-0.51396,0.00126,10.36505,-0.33299,-5.89587,0.14013,3.0,66.9,0.015
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.52039,0.00098,10.7889,-0.84775,8.05364,0.14841,1.0,191.28,7 x 7,161.1,162.4,4510.0,154.9,156.0,20 x 7,138.26,-0.52087,0.00125,10.34076,-0.32856,-5.90462,0.13908,1.0,71.9,0.016
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.51546,0.00104,10.79545,-0.84274,7.98298,0.14759,2.0,194.14,28 x 28,158.0,159.4,4515.0,156.7,157.9,27 x 7,116.12,-0.52804,0.00127,10.31235,-0.32352,-5.90914,0.13825,12.0,76.9,0.017
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.51051,0.00096,10.8004,-0.83856,7.91112,0.14689,1.0,207.69,28 x 28,155.0,156.4,4520.0,158.6,159.9,27 x 7,152.13,-0.53457,0.00135,10.27943,-0.31861,-5.9122,0.13673,6.0,81.9,0.018
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.50536,0.001,10.80276,-0.83406,7.83952,0.14619,1.0,167.2,7 x 7,152.1,153.4,4525.0,160.5,161.7,26 x 7,152.57,-0.54159,0.00134,10.24156,-0.31341,-5.91123,0.13667,12.0,86.9,0.02
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.49988,0.00103,10.8051,-0.82947,7.76667,0.14568,5.0,213.35,7 x 7,149.2,150.4,4530.0,162.6,163.7,19 x 7,140.5,-0.5495,0.00131,10.20003,-0.30826,-5.90947,0.1357,3.0,91.9,0.021
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.49483,0.00105,10.8043,-0.82457,7.69253,0.14543,1.0,165.8,7 x 7,146.3,147.5,4535.0,164.4,165.6,26 x 7,156.27,-0.55659,0.00133,10.15091,-0.30197,-5.90088,0.13488,12.0,96.9,0.022
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.49028,0.00105,10.8019,-0.81905,7.61865,0.14479,1.0,174.56,29 x 7,143.3,144.6,4540.0,166.6,167.7,19 x 7,159.91,-0.56429,0.00135,10.10091,-0.29736,-5.89378,0.13397,8.0,101.9,0.023
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.48478,0.00106,10.79857,-0.81504,7.54391,0.14379,3.0,175.96,7 x 7,140.6,141.8,4545.0,168.7,169.6,32 x 33,162.7,-0.5726,0.00135,10.04172,-0.29136,-5.87881,0.13252,9.0,106.9,0.024
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.47929,0.00099,10.79298,-0.80873,7.46832,0.14317,6.0,143.54,7 x 28,137.7,138.6,4550.0,170.8,171.7,28 x 36,163.98,-0.57988,0.00145,9.97903,-0.28513,-5.86228,0.1322,9.0,111.9,0.025
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.47413,0.00104,10.78506,-0.80412,7.3922,0.14256,1.0,140.51,30 x 7,134.8,136.1,4555.0,172.6,173.8,25 x 7,165.91,-0.58893,0.00143,9.90529,-0.27805,-5.83572,0.13076,3.0,116.9,0.026
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.46942,0.00104,10.77566,-0.79931,7.31574,0.14212,1.0,196.62,31 x 29,132.0,133.4,4560.0,174.7,176.0,7 x 7,168.14,-0.59684,0.00141,9.82741,-0.27193,-5.81016,0.1299,2.0,121.9,0.027
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.46371,0.00099,10.76455,-0.79402,7.2383,0.14126,4.0,217.06,31 x 29,129.4,130.8,4565.0,176.8,178.1,7 x 7,116.77,-0.60578,0.00142,9.74215,-0.26523,-5.77733,0.12878,1.0,126.9,0.029
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.45848,0.00099,10.75089,-0.78721,7.15988,0.14077,4.0,126.9,8 x 32,126.7,127.6,4570.0,179.0,180.2,7 x 7,172.26,-0.61423,0.00147,9.64684,-0.25868,-5.73749,0.12819,4.0,131.9,0.03
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.45331,0.00102,10.73606,-0.78196,7.08201,0.14014,1.0,169.6,32 x 31,123.9,125.2,4575.0,181.2,182.4,7 x 7,174.51,-0.62394,0.00146,9.54338,-0.2512,-5.69375,0.12612,2.0,136.9,0.031
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.44821,0.00102,10.71878,-0.77626,7.00262,0.13938,1.0,140.0,8 x 8,121.3,122.5,4580.0,183.4,184.7,7 x 7,176.66,-0.63239,0.00151,9.43223,-0.24417,-5.64392,0.12534,2.0,141.9,0.032
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.44232,0.00106,10.69931,-0.77068,6.92346,0.13908,2.0,202.94,8 x 8,118.7,119.9,4585.0,185.7,187.0,7 x 7,178.69,-0.64239,0.00159,9.31101,-0.23678,-5.58675,0.12485,6.0,146.9,0.033
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.43762,0.001,10.67771,-0.76549,6.84301,0.13853,2.0,177.88,8 x 8,116.1,117.3,4590.0,188.0,189.2,7 x 7,183.73,-0.65211,0.00161,9.17414,-0.22908,-5.51923,0.12362,218.0,151.9,0.034
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.43213,0.00106,10.65411,-0.75867,6.76196,0.13849,4.0,195.98,8 x 8,113.5,114.7,4595.0,190.3,191.6,7 x 7,157.2,-0.66237,0.00156,9.0288,-0.22053,-5.44529,0.12241,70.0,156.9,0.035
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.42606,0.00101,10.62752,-0.75236,6.68108,0.13749,30.0,132.9,27 x 22,111.2,111.8,4600.0,193.0,193.8,18 x 23,187.06,-0.67374,0.00165,8.87211,-0.213,-5.36422,0.1212,19.0,161.9,0.036
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.42078,0.00103,10.59989,-0.74623,6.59937,0.13709,1.0,128.9,34 x 31,108.4,109.7,4605.0,195.1,196.3,7 x 7,164.36,-0.68449,0.00161,8.68961,-0.20333,-5.2637,0.11944,1.0,166.9,0.038
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.41579,0.00105,10.56972,-0.74041,6.51781,0.1364,1.0,118.4,8 x 8,106.0,107.2,4610.0,197.5,198.7,7 x 7,168.57,-0.69663,0.00164,8.49271,-0.19444,-5.1532,0.11817,1.0,171.9,0.039
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.41016,0.00103,10.53729,-0.73405,6.43574,0.13574,85.0,130.85,35 x 8,103.5,104.8,4615.0,199.9,201.2,7 x 7,165.98,-0.70888,0.0017,8.27591,-0.18424,-5.02832,0.11703,1.0,176.9,0.04
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.40442,0.00106,10.50296,-0.72741,6.35178,0.13588,1.0,161.45,35 x 30,101.3,102.0,4620.0,202.4,203.6,6 x 6,171.11,-0.72177,0.0018,8.03188,-0.17426,-4.88418,0.11551,2.0,181.9,0.041
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.39863,0.00105,10.46666,-0.72155,6.27009,0.1354,1.0,122.75,10 x 10,98.8,100.0,4625.0,204.9,206.2,6 x 6,175.14,-0.73543,0.00184,7.76446,-0.16436,-4.72488,0.11396,2.0,186.9,0.042
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.39376,0.00107,10.42767,-0.71504,6.18706,0.13497,1.0,121.41,27 x 24,96.4,97.8,4630.0,207.5,208.7,6 x 6,180.89,-0.75087,0.00181,7.45928,-0.15259,-4.53943,0.11216,1.0,191.9,0.043
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.38765,0.00108,10.38721,-0.70754,6.10305,0.13357,2.0,109.18,27 x 24,94.1,95.5,4635.0,210.1,211.3,6 x 6,175.46,-0.76613,0.00191,7.11424,-0.14143,-4.32456,0.11069,1.0,196.9,0.044
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.38251,0.00101,10.34267,-0.70073,6.0181,0.13311,3.0,171.09,10 x 10,91.9,93.0,4640.0,212.7,213.9,6 x 6,182.78,-0.78388,0.00196,6.71329,-0.12816,-4.07229,0.10837,1.0,201.9,0.045
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.37653,0.00103,10.29659,-0.69392,5.93291,0.13263,2.0,108.6,37 x 10,89.6,90.8,4645.0,215.3,216.6,6 x 6,179.51,-0.80337,0.00202,6.24205,-0.114,-3.77133,0.10707,1.0,206.9,0.047
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.37034,0.00103,10.24757,-0.68615,5.84631,0.13233,3.0,101.4,10 x 31,87.5,88.2,4650.0,218.0,219.3,6 x 6,202.53,-0.82552,0.00212,5.66593,-0.09834,-3.39803,0.10452,1.0,211.9,0.048
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.36568,0.00102,10.19834,-0.68021,5.7639,0.13207,1.0,160.01,11 x 11,85.3,86.4,4655.0,220.7,222.1,6 x 6,154.29,-0.85318,0.00218,4.93222,-0.08077,-2.9186,0.10156,3.0,216.9,0.049
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.35981,0.00101,10.14574,-0.67267,5.67877,0.13171,2.0,141.33,28 x 24,83.0,84.4,4660.0,223.1,227.5,17 x 15,186.38,-0.86924,0.00225,4.4585,-0.07081,-2.62271,0.10065,6.0,221.9,0.05
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-12-29,1703883600,136.04,0.35409,0.00102,10.09092,-0.6651,5.5937,0.13101,1.0,153.94,11 x 11,81.0,82.2,4665.0,226.3,227.5,5 x 5,176.73,-0.95985,0.00274,1.56556,-0.01015,-0.10473,0.09054,1.0,226.9,0.051
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.92451,0.00013,4.01846,-0.71248,13.49175,0.2701,3.0,1029.15,60 x 50,973.4,989.5,3550.0,25.8,26.4,225 x 120,26.16,-0.07024,0.00021,3.95394,-0.29188,-1.41957,0.26695,300.0,888.1,0.2
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.92156,0.00018,4.1601,-0.72198,13.52799,0.26677,0.0,743.68,60 x 50,950.1,966.2,3575.0,26.9,27.5,180 x 221,25.17,-0.07372,0.00021,4.09511,-0.29733,-1.48376,0.26372,1.0,863.1,0.194
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.91762,0.00023,4.30425,-0.73023,13.56175,0.26333,1.0,1019.5,60 x 50,926.8,942.9,3600.0,28.0,28.6,225 x 180,28.81,-0.07725,0.0002,4.2387,-0.30276,-1.54976,0.2605,400.0,838.1,0.189
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.9146,0.0002,4.45828,-0.74029,13.58988,0.2602,2.0,886.34,50 x 50,903.7,919.7,3625.0,29.3,29.8,45 x 192,28.1,-0.08124,0.00021,4.39278,-0.30881,-1.62083,0.25715,2.0,813.1,0.183
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.91007,0.00018,4.60975,-0.74918,13.61808,0.25617,0.0,860.26,60 x 50,880.5,896.5,3650.0,30.5,31.1,255 x 152,30.6,-0.08513,0.00024,4.54795,-0.31447,-1.69511,0.25392,20.0,788.1,0.178
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.90677,0.00025,4.77142,-0.75837,13.6383,0.2532,0.0,840.88,30 x 50,857.5,873.4,3675.0,31.9,32.4,158 x 213,26.72,-0.08965,0.00021,4.71212,-0.32091,-1.77304,0.24985,6.0,763.1,0.172
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.90278,0.00025,4.89303,-0.76238,13.68175,0.24833,0.0,807.51,12 x 12,839.8,843.6,3700.0,33.1,33.5,214 x 123,32.7,-0.09321,0.00026,4.8636,-0.32472,-1.8463,0.24647,2.0,738.1,0.166
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.89877,0.00027,5.06509,-0.77178,13.69401,0.24503,0.0,792.41,12 x 12,816.9,820.6,3725.0,34.7,35.3,45 x 165,34.0,-0.09753,0.00025,5.05038,-0.33224,-1.93925,0.24356,30.0,713.1,0.161
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.89377,0.00022,5.24318,-0.78037,13.70132,0.24224,0.0,770.03,12 x 12,794.0,797.8,3750.0,36.0,36.6,150 x 60,37.0,-0.10246,0.00021,5.21354,-0.33682,-2.02024,0.24021,15.0,688.1,0.155
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.89245,0.0003,5.31368,-0.77735,13.77157,0.23541,0.0,749.08,50 x 20,766.1,776.2,3775.0,37.6,38.2,208 x 105,37.3,-0.10714,0.00025,5.39548,-0.34156,-2.11246,0.2371,2.0,663.1,0.149
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.88463,0.00024,5.56899,-0.7933,13.72834,0.23452,1.0,831.3,50 x 40,743.4,755.8,3800.0,39.5,40.5,45 x 45,40.28,-0.11363,0.00032,5.6067,-0.35021,-2.22333,0.23402,4.0,638.1,0.144
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.88491,0.00027,5.58387,-0.78962,13.76501,0.23056,,0.0,50 x 20,734.4,744.4,3810.0,40.0,40.7,105 x 40,0.0,-0.11522,0.00031,5.66411,-0.35047,-2.25194,0.23245,,628.1,0.142
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.88024,0.00029,5.72165,-0.80006,13.72418,0.2319,,0.0,50 x 20,725.4,737.5,3820.0,40.7,41.4,130 x 40,0.0,-0.11732,0.00032,5.74163,-0.35169,-2.29281,0.23059,,618.1,0.139
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.87957,0.00028,5.76154,-0.80192,13.72054,0.23073,2.0,762.88,50 x 40,720.9,733.0,3825.0,41.1,41.8,40 x 40,36.53,-0.11879,0.0003,5.78237,-0.35299,-2.31472,0.22995,12.0,613.1,0.138
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.87871,0.0003,5.8021,-0.80386,13.71802,0.23067,,0.0,50 x 40,716.4,728.5,3830.0,41.4,42.1,169 x 65,39.17,-0.11911,0.00026,5.81811,-0.35428,-2.33352,0.22987,4.0,608.1,0.137
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.87611,0.00025,5.87976,-0.807,13.71384,0.22895,,0.0,50 x 40,707.4,719.4,3840.0,42.2,43.0,40 x 40,0.0,-0.12196,0.00035,5.90333,-0.35648,-2.37936,0.22801,,598.1,0.135
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.87545,0.00031,5.90678,-0.8046,13.74273,0.22573,0.0,693.6,50 x 20,698.4,708.3,3850.0,43.0,43.7,85 x 40,44.02,-0.12471,0.00032,5.9835,-0.35912,-2.42218,0.22742,5.0,588.1,0.133
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.87215,0.00029,5.99287,-0.80874,13.7318,0.22484,,0.0,50 x 20,689.5,699.4,3860.0,43.7,44.5,163 x 65,0.0,-0.1266,0.00028,6.06295,-0.36039,-2.46524,0.2261,,578.1,0.13
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.86981,0.00029,6.07778,-0.81208,13.72187,0.22328,,0.0,50 x 20,680.6,690.4,3870.0,44.5,45.3,162 x 65,0.0,-0.12932,0.0003,6.14591,-0.36262,-2.51053,0.22421,,568.1,0.128
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.86852,0.00034,6.11774,-0.81333,13.71763,0.2225,0.0,672.0,50 x 40,676.1,685.9,3875.0,45.0,45.7,65 x 40,39.27,-0.13077,0.00031,6.18966,-0.36446,-2.5345,0.22401,1.0,563.1,0.127
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.86268,0.00031,6.31696,-0.83419,13.60651,0.22788,,0.0,20 x 40,676.3,683.3,3880.0,45.4,46.1,65 x 40,43.56,-0.13198,0.00034,6.23068,-0.36472,-2.55776,0.22359,4.0,558.1,0.126
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.86231,0.00034,6.34561,-0.83042,13.63326,0.22467,,0.0,20 x 40,665.1,674.3,3890.0,46.2,46.9,40 x 65,0.0,-0.13463,0.00038,6.31145,-0.36705,-2.6021,0.22209,,548.1,0.123
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.85951,0.00034,6.42939,-0.83443,13.62146,0.22288,2.0,740.22,20 x 20,656.3,665.3,3900.0,47.3,48.1,25 x 25,46.6,-0.13799,0.00033,6.41046,-0.3703,-2.65847,0.22145,34.0,538.1,0.121
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.85616,0.00033,6.52326,-0.83867,13.60222,0.22225,,0.0,20 x 20,649.4,654.8,3910.0,48.1,48.9,39 x 40,0.0,-0.14021,0.0003,6.49344,-0.37174,-2.70494,0.21928,,528.1,0.119
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.85388,0.00035,6.60922,-0.84197,13.58664,0.22093,,0.0,40 x 40,640.6,645.9,3920.0,49.1,49.8,25 x 40,36.2,-0.14283,0.00037,6.58449,-0.37437,-2.75782,0.21807,1.0,518.1,0.117
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.85229,0.00031,6.64774,-0.84285,13.58284,0.22026,4.0,737.13,20 x 20,634.3,643.1,3925.0,49.5,50.3,38 x 40,47.67,-0.14497,0.00035,6.62754,-0.37523,-2.78229,0.21751,1.0,513.1,0.116
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.85054,0.00034,6.69579,-0.84476,13.57114,0.21929,,0.0,40 x 40,631.7,637.1,3930.0,49.7,50.5,90 x 65,0.0,-0.14542,0.00041,6.66074,-0.37506,-2.80027,0.21727,,508.1,0.114
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.8475,0.0004,6.77785,-0.84745,13.55849,0.21841,,0.0,20 x 20,621.2,629.7,3940.0,50.7,51.4,65 x 65,0.0,-0.14869,0.00035,6.74996,-0.37698,-2.85187,0.21559,,498.1,0.112
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.84508,0.00041,6.86448,-0.8498,13.54216,0.21687,3.0,646.05,20 x 20,612.4,620.8,3950.0,51.9,52.7,25 x 40,45.2,-0.15208,0.00033,6.85203,-0.38098,-2.91232,0.21475,17.0,488.1,0.11
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.84253,0.00038,6.95165,-0.8521,13.52482,0.21582,,0.0,12 x 12,605.9,609.6,3960.0,52.9,53.7,50 x 65,51.48,-0.15519,0.00037,6.94403,-0.38268,-2.96628,0.21364,1.0,478.1,0.108
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.8395,0.00035,7.03991,-0.85543,13.50525,0.21421,,0.0,12 x 12,597.1,600.8,3970.0,53.9,54.7,50 x 25,51.78,-0.15837,0.0004,7.03268,-0.38385,-3.01893,0.21237,10.0,468.1,0.105
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.8372,0.00041,7.08836,-0.8575,13.49201,0.2133,0.0,583.99,12 x 12,592.8,596.5,3975.0,54.1,54.9,40 x 40,53.26,-0.15905,0.00036,7.06656,-0.38322,-3.03758,0.21084,24.0,463.1,0.104
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.836,0.0004,7.13238,-0.85832,13.48112,0.21318,,0.0,32 x 12,588.4,592.1,3980.0,54.6,55.4,90 x 65,0.0,-0.16095,0.00046,7.11172,-0.38368,-3.06474,0.21015,,458.1,0.103
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.83253,0.00041,7.22389,-0.86153,13.45689,0.21155,1.0,659.59,52 x 12,579.7,583.4,3990.0,56.0,56.8,50 x 25,51.8,-0.16438,0.00046,7.21842,-0.38712,-3.13053,0.21005,1.0,448.1,0.101
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.82958,0.00037,7.31662,-0.86439,13.43276,0.21023,1.0,580.25,12 x 12,572.3,573.4,4000.0,56.9,57.4,25 x 25,57.0,-0.16728,0.00042,7.29965,-0.38725,-3.17869,0.20747,330.0,438.1,0.099
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.82602,0.00047,7.41127,-0.86672,13.40437,0.20926,,0.0,52 x 12,562.4,566.1,4010.0,57.8,58.7,65 x 65,54.8,-0.1713,0.00041,7.39479,-0.38955,-3.23687,0.20645,9.0,428.1,0.096
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.82315,0.00038,7.50345,-0.86905,13.37791,0.2084,,0.0,52 x 12,553.7,557.4,4020.0,59.0,59.8,65 x 65,54.81,-0.17494,0.00048,7.49157,-0.39084,-3.29684,0.20528,36.0,418.1,0.094
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.82104,0.00043,7.55388,-0.87084,13.36018,0.20732,56.0,677.01,12 x 12,549.5,553.2,4025.0,59.5,60.3,40 x 40,56.7,-0.17632,0.00042,7.53671,-0.39158,-3.32402,0.20501,19.0,413.1,0.093
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.81829,0.0004,7.63244,-0.87644,13.31937,0.20827,,0.0,40 x 20,545.1,550.8,4030.0,60.1,61.0,65 x 65,60.9,-0.17882,0.0005,7.58752,-0.39265,-3.35664,0.20411,25.0,408.1,0.092
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.81408,0.00048,7.72766,-0.87925,13.28694,0.20673,,0.0,40 x 20,536.6,542.2,4040.0,61.6,62.4,25 x 40,53.37,-0.18211,0.00042,7.69347,-0.39539,-3.42529,0.2037,8.0,398.1,0.09
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.81159,0.00046,7.80472,-0.87927,13.26955,0.20465,1.0,576.89,40 x 20,528.0,532.6,4050.0,62.5,63.3,40 x 40,60.45,-0.18543,0.00046,7.77999,-0.39537,-3.4791,0.20144,1.0,388.1,0.087
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.80724,0.0005,7.90146,-0.88211,13.23537,0.20431,,0.0,40 x 40,519.5,524.1,4060.0,63.6,64.6,50 x 65,64.2,-0.18947,0.0005,7.87695,-0.39663,-3.54103,0.20079,52.0,378.1,0.085
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.80378,0.00049,7.99833,-0.88367,13.19921,0.20218,1.0,638.15,40 x 40,511.0,515.6,4070.0,64.9,66.1,25 x 29,57.61,-0.19352,0.00052,7.98028,-0.39821,-3.60812,0.19964,36.0,368.1,0.083
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.80112,0.00044,8.0591,-0.88707,13.16854,0.20247,4.0,609.64,40 x 20,506.8,512.2,4075.0,65.9,67.1,25 x 29,63.25,-0.19648,0.00047,8.04079,-0.40057,-3.65004,0.19868,41.0,363.1,0.082
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.79904,0.00045,8.10876,-0.8885,13.1482,0.20242,,0.0,40 x 20,502.6,508.0,4080.0,66.1,67.1,50 x 65,59.74,-0.19717,0.00046,8.07259,-0.39863,-3.66861,0.19743,8.0,358.1,0.081
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2024-01-19,1705698000,157.04,0.7958,0.00048,8.20384,-0.89042,13.11063,0.20111,,0.0,40 x 20,494.1,499.5,4090.0,67.4,68.7,25 x 29,68.7,-0.2022,0.00053,8.17632,-0.3999,-3.738,0.19705,18.0,348.1,0.078
